t_value	real_part	imag_part	amplitude
9.19	-1.7183209255583558e-06	4.21660358694929e-06	4.553281521351973e-06
9.200000000000001	-2.0326192040125467e-06	4.07341491821951e-06	4.552389474165612e-06
9.21	-2.3309245916673484e-06	3.90499015834689e-06	4.547764020793698e-06
9.22	-2.611240068811904e-06	3.7131645592046183e-06	4.539401473840139e-06
9.23	-2.87176986279256e-06	3.4999166779954644e-06	4.527303711675903e-06
9.24	-3.1109281397832593e-06	3.267347804624225e-06	4.511478202017391e-06
9.25	-3.3273457200774795e-06	3.0176610335451838e-06	4.491938073292519e-06
9.26	-3.5198748248811177e-06	2.753140159848576e-06	4.468702219056772e-06
9.27	-3.6875918781026405e-06	2.476128575117653e-06	4.441795423020148e-06
9.28	-3.829798401481801e-06	2.1890083330874902e-06	4.4112484942835665e-06
9.290000000000001	-3.946020055473941e-06	1.8941795484511002e-06	4.37709840419118e-06
9.3	-4.0360038915250645e-06	1.5940402843782745e-06	4.339388417810307e-06
9.31	-4.099713893655667e-06	1.2909670755317197e-06	4.29816821447698e-06
9.32	-4.137324898548118e-06	9.872962236888601e-07	4.253493993113953e-06
9.33	-4.1492149935473905e-06	6.853059926043491e-07	4.205428559157545e-06
9.34	-4.135956501086867e-06	3.8719981759245725e-07	4.154041390938029e-06
9.35	-4.098305666003658e-06	9.50906335757757e-08	4.099408684260637e-06
9.36	-4.0371911689827575e-06	-1.8901358684976358e-07	4.041613374746053e-06
9.370000000000001	-3.953701594949109e-06	-4.632230063326654e-07	3.980745138224627e-06
9.38	-3.849071989603793e-06	-7.257777404559652e-07	3.916900370151616e-06
9.39	-3.7246696404769177e-06	-9.750582669131494e-07	3.850182145634948e-06
9.4	-3.581979220858378e-06	-1.2095943858298175e-06	3.780700162257278e-06
9.41	-3.422587435787423e-06	-1.4280727037619173e-06	3.7085706684435444e-06
9.42	-3.2481673089643797e-06	-1.629342626590462e-06	3.6339163806903435e-06
9.43	-3.0604622480292976e-06	-1.8124208589482973e-06	3.556866393549725e-06
9.44	-2.8612700231785705e-06	-1.976494419864384e-06	3.4775560868655077e-06
9.450000000000001	-2.6524267906138395e-06	-2.120922195910789e-06	3.39612703541447e-06
9.46	-2.435791287896752e-06	-2.24523506420818e-06	3.312726926829863e-06
9.47	-2.213229322981472e-06	-2.3491346281159096e-06	3.2275094945047486e-06
9.48	-1.986598672586803e-06	-2.4324906182356243e-06	3.1406344731165353e-06
9.49	-1.7577344987204647e-06	-2.495337020438149e-06	3.052267585511012e-06
9.5	-1.5284353846615042e-06	-2.5378670009287407e-06	2.9625805709699106e-06
9.51	-1.3004500836201848e-06	-2.5604267058553752e-06	2.8717512663956735e-06
9.52	-1.0754650647117379e-06	-2.5635080196028504e-06	2.7799637537175824e-06
9.53	-8.550929318845802e-07	-2.5477403716756208e-06	2.6874085888872197e-06
9.540000000000001	-6.408617821195873e-07	-2.5138816869353074e-06	2.5942831302096155e-06
9.55	-4.3420555964972616e-07	-2.4628085779136225e-06	2.500791986446624e-06
9.56	-2.3645545322134311e-07	-2.3955058809640344e-06	2.4071476080812712e-06
9.57	-4.8832373615574617e-08	-2.313055640150154e-06	2.313571048216019e-06
9.58	1.2755946115340308e-07	-2.216625644005655e-06	2.2202929225201868e-06
9.59	2.917378152641582e-07	-2.1074576206579144e-06	2.1275545999396165e-06
9.6	4.428465910001669e-07	-1.986855196309232e-06	2.0356096566536192e-06
9.61	5.801588523430344e-07	-1.8561717207458953e-06	1.9447256235389002e-06
9.620000000000001	7.03078726477402e-07	-1.716798061432352e-06	1.8551860497974232e-06
9.63	8.111422021143339e-07	-1.5701504648867051e-06	1.7672928886958232e-06
9.64	9.04016851798752e-07	-1.4176585804696498e-06	1.681369179899331e-06
9.65	9.815005131528237e-07	-1.2607537375039247e-06	1.5977619484608374e-06
9.66	1.0435189712760067e-06	-1.1008575618260467e-06	1.5168451518999965e-06
9.67	1.090122691228698e-06	-9.393710125164928e-07	1.4390223699053326e-06
9.68	1.1214826556355454e-06	-7.776639137160346e-07	1.364728731135787e-06
9.69	1.1378853679250973e-06	-6.170650501770055e-07	1.294431298558554e-06
9.700000000000001	1.139727086550174e-06	-4.5885288858166076e-07	1.228626796539894e-06
9.71	1.1275073596895315e-06	-3.042469797496738e-07	1.167835207056568e-06
9.72	1.1018219334033273e-06	-1.5440008971654343e-07	1.1125875069553508e-06
9.73	1.0633551089958124e-06	-1.0391100360810911e-08	1.063405878672017e-06
9.74	1.0128716274274829e-06	1.2678128714946567e-07	1.0207754054731495e-06
9.75	9.51208160020067e-07	2.562040202655851e-07	9.851078436846443e-07
9.76	8.792644854211446e-07	3.7705431592121137e-07	9.567005761876193e-07
9.77	7.979944328558091e-07	4.886034232917925e-07	9.35696756498238e-07
9.78	7.083966711104725e-07	5.902195245993556e-07	9.220547331144113e-07
9.790000000000001	6.115054214930095e-07	6.813697771279724e-07	9.15534627252714e-07
9.8	5.083811712227093e-07	7.616215063906381e-07	9.157066857081029e-07
9.81	4.00101461354747e-07	8.306425668765244e-07	9.219806143761512e-07
9.82	2.8775182047448875e-07	8.882008929640416e-07	9.336497932568203e-07
9.83	1.7241691204372667e-07	9.34163268372703e-07	9.49941368472531e-07
